Group,Run,Metric,Step,Value
2A,2A_20260522_174029_Baseline,loss/train,27,0.9570649266242981
2A,2A_20260522_174029_Baseline,loss/train,28,0.936661958694458
2A,2A_20260522_174029_Baseline,loss/train,29,0.9009802937507629
2A,2A_20260522_174029_Baseline,loss/train,30,0.8755213022232056
2A,2A_20260522_174029_Baseline,loss/train,31,0.8521854877471924
2A,2A_20260522_174029_Baseline,loss/train,32,0.8262588977813721
2A,2A_20260522_174029_Baseline,loss/train,33,0.8008329272270203
2A,2A_20260522_174029_Baseline,loss/train,34,0.782968282699585
2A,2A_20260522_174029_Baseline,loss/train,35,0.7601082921028137
2A,2A_20260522_174029_Baseline,loss/train,36,0.7402702569961548
2A,2A_20260522_174029_Baseline,loss/train,37,0.7171419262886047
2A,2A_20260522_174029_Baseline,loss/train,38,0.6974378824234009
2A,2A_20260522_174029_Baseline,loss/train,39,0.6728071570396423
2A,2A_20260522_174029_Baseline,loss/train,40,0.6499496102333069
2A,2A_20260522_174029_Baseline,loss/train,41,0.6315041184425354
2A,2A_20260522_174029_Baseline,loss/train,42,0.6123422980308533
2A,2A_20260522_174029_Baseline,loss/train,43,0.5974143147468567
2A,2A_20260522_174029_Baseline,loss/train,44,0.5722638368606567
2A,2A_20260522_174029_Baseline,loss/train,45,0.5529962182044983
2A,2A_20260522_174029_Baseline,loss/train,46,0.5352604389190674
2A,2A_20260522_174029_Baseline,loss/train,47,0.5225531458854675
2A,2A_20260522_174029_Baseline,loss/train,48,0.5063600540161133
2A,2A_20260522_174029_Baseline,loss/train,49,0.4924757778644562
2A,2A_20260522_174029_Baseline,loss/train,50,0.4828975796699524
2A,2A_20260522_174029_Baseline,loss/train,51,0.46941179037094116
2A,2A_20260522_174029_Baseline,loss/train,52,0.4604279100894928
2A,2A_20260522_174029_Baseline,loss/train,53,0.4470190107822418
2A,2A_20260522_174029_Baseline,loss/train,54,0.4348824918270111
2A,2A_20260522_174029_Baseline,loss/train,55,0.42413052916526794
2A,2A_20260522_174029_Baseline,loss/train,56,0.414569616317749
2A,2A_20260522_174029_Baseline,loss/train,57,0.4050295352935791
2A,2A_20260522_174029_Baseline,loss/train,58,0.3956742584705353
2A,2A_20260522_174029_Baseline,loss/train,59,0.38671430945396423
2A,2A_20260522_174029_Baseline,loss/train,60,0.3796740770339966
2A,2A_20260522_174029_Baseline,loss/train,61,0.3732292950153351
2A,2A_20260522_174029_Baseline,loss/train,62,0.36574628949165344
2A,2A_20260522_174029_Baseline,loss/train,63,0.3563738465309143
2A,2A_20260522_174029_Baseline,loss/train,64,0.3482213616371155
2A,2A_20260522_174029_Baseline,loss/train,65,0.3405759334564209
2A,2A_20260522_174029_Baseline,loss/train,66,0.33396023511886597
2A,2A_20260522_174029_Baseline,loss/train,67,0.32886528968811035
2A,2A_20260522_174029_Baseline,loss/train,68,0.321950227022171
2A,2A_20260522_174029_Baseline,loss/train,69,0.31338372826576233
2A,2A_20260522_174029_Baseline,loss/train,70,0.30717554688453674
2A,2A_20260522_174029_Baseline,loss/train,71,0.3030747175216675
2A,2A_20260522_174029_Baseline,loss/train,72,0.29432204365730286
2A,2A_20260522_174029_Baseline,loss/train,73,0.28875985741615295
2A,2A_20260522_174029_Baseline,loss/train,74,0.28256458044052124
2A,2A_20260522_174029_Baseline,slot_f1/dev,0,0.18241041898727417
2A,2A_20260522_174029_Baseline,slot_f1/dev,1,0.01371428556740284
2A,2A_20260522_174029_Baseline,slot_f1/dev,2,0.0
2A,2A_20260522_174029_Baseline,slot_f1/dev,3,0.0
2A,2A_20260522_174029_Baseline,slot_f1/dev,4,0.026951150968670845
2A,2A_20260522_174029_Baseline,slot_f1/dev,5,0.09935420006513596
2A,2A_20260522_174029_Baseline,slot_f1/dev,6,0.19596299529075623
2A,2A_20260522_174029_Baseline,slot_f1/dev,7,0.27672478556632996
2A,2A_20260522_174029_Baseline,slot_f1/dev,8,0.3698539137840271
2A,2A_20260522_174029_Baseline,slot_f1/dev,9,0.39534151554107666
2A,2A_20260522_174029_Baseline,slot_f1/dev,10,0.43529412150382996
2A,2A_20260522_174029_Baseline,slot_f1/dev,11,0.44484958052635193
2A,2A_20260522_174029_Baseline,slot_f1/dev,12,0.46388059854507446
2A,2A_20260522_174029_Baseline,slot_f1/dev,13,0.4922802746295929
2A,2A_20260522_174029_Baseline,slot_f1/dev,14,0.5030819177627563
2A,2A_20260522_174029_Baseline,slot_f1/dev,15,0.5266861915588379
2A,2A_20260522_174029_Baseline,slot_f1/dev,16,0.5468519330024719
2A,2A_20260522_174029_Baseline,slot_f1/dev,17,0.5611553192138672
2A,2A_20260522_174029_Baseline,slot_f1/dev,18,0.5812720656394958
2A,2A_20260522_174029_Baseline,slot_f1/dev,19,0.5876832604408264
2A,2A_20260522_174029_Baseline,slot_f1/dev,20,0.59772127866745
2A,2A_20260522_174029_Baseline,slot_f1/dev,21,0.5997080206871033
2A,2A_20260522_174029_Baseline,slot_f1/dev,22,0.6107226014137268
2A,2A_20260522_174029_Baseline,slot_f1/dev,23,0.6169096231460571
2A,2A_20260522_174029_Baseline,slot_f1/dev,24,0.624233603477478
2A,2A_20260522_174029_Baseline,slot_f1/dev,25,0.6364699006080627
2A,2A_20260522_174029_Baseline,slot_f1/dev,26,0.6408904790878296
2A,2A_20260522_174029_Baseline,slot_f1/dev,27,0.6430867910385132
2A,2A_20260522_174029_Baseline,slot_f1/dev,28,0.6582575440406799
2A,2A_20260522_174029_Baseline,slot_f1/dev,29,0.6620005965232849
2A,2A_20260522_174029_Baseline,slot_f1/dev,30,0.6707566380500793
2A,2A_20260522_174029_Baseline,slot_f1/dev,31,0.6791788935661316
2A,2A_20260522_174029_Baseline,slot_f1/dev,32,0.6794983744621277
2A,2A_20260522_174029_Baseline,slot_f1/dev,33,0.6880653500556946
2A,2A_20260522_174029_Baseline,slot_f1/dev,34,0.7004095911979675
2A,2A_20260522_174029_Baseline,slot_f1/dev,35,0.7016623020172119
2A,2A_20260522_174029_Baseline,slot_f1/dev,36,0.7109032273292542
2A,2A_20260522_174029_Baseline,slot_f1/dev,37,0.723603367805481
2A,2A_20260522_174029_Baseline,slot_f1/dev,38,0.7338804006576538
2A,2A_20260522_174029_Baseline,slot_f1/dev,39,0.7509511113166809
2A,2A_20260522_174029_Baseline,slot_f1/dev,40,0.7629956007003784
2A,2A_20260522_174029_Baseline,slot_f1/dev,41,0.7759530544281006
2A,2A_20260522_174029_Baseline,slot_f1/dev,42,0.7806735038757324
2A,2A_20260522_174029_Baseline,slot_f1/dev,43,0.7854417562484741
2A,2A_20260522_174029_Baseline,slot_f1/dev,44,0.7897977232933044
2A,2A_20260522_174029_Baseline,slot_f1/dev,45,0.7971863746643066
2A,2A_20260522_174029_Baseline,slot_f1/dev,46,0.8009395003318787
2A,2A_20260522_174029_Baseline,slot_f1/dev,47,0.805873692035675
2A,2A_20260522_174029_Baseline,slot_f1/dev,48,0.8062151670455933
2A,2A_20260522_174029_Baseline,slot_f1/dev,49,0.8067915439605713
2A,2A_20260522_174029_Baseline,slot_f1/dev,50,0.815943717956543
2A,2A_20260522_174029_Baseline,slot_f1/dev,51,0.8164222836494446
2A,2A_20260522_174029_Baseline,slot_f1/dev,52,0.8221830725669861
2A,2A_20260522_174029_Baseline,slot_f1/dev,53,0.8273634910583496
2A,2A_20260522_174029_Baseline,slot_f1/dev,54,0.8272220492362976
2A,2A_20260522_174029_Baseline,slot_f1/dev,55,0.829812228679657
2A,2A_20260522_174029_Baseline,slot_f1/dev,56,0.8320610523223877
2A,2A_20260522_174029_Baseline,slot_f1/dev,57,0.8320610523223877
2A,2A_20260522_174029_Baseline,slot_f1/dev,58,0.8378934860229492
2A,2A_20260522_174029_Baseline,slot_f1/dev,59,0.837250292301178
2A,2A_20260522_174029_Baseline,slot_f1/dev,60,0.8393539190292358
2A,2A_20260522_174029_Baseline,slot_f1/dev,61,0.839564323425293
2A,2A_20260522_174029_Baseline,slot_f1/dev,62,0.8423212170600891
2A,2A_20260522_174029_Baseline,slot_f1/dev,63,0.8436213731765747
2A,2A_20260522_174029_Baseline,slot_f1/dev,64,0.8438050746917725
2A,2A_20260522_174029_Baseline,slot_f1/dev,65,0.8463121056556702
2A,2A_20260522_174029_Baseline,slot_f1/dev,66,0.8474178314208984
2A,2A_20260522_174029_Baseline,slot_f1/dev,67,0.8459959030151367
2A,2A_20260522_174029_Baseline,slot_f1/dev,68,0.849017858505249
2A,2A_20260522_174029_Baseline,slot_f1/dev,69,0.8509389758110046
2A,2A_20260522_174029_Baseline,slot_f1/dev,70,0.8508384823799133
2A,2A_20260522_174029_Baseline,slot_f1/dev,71,0.8532083034515381
2A,2A_20260522_174029_Baseline,slot_f1/dev,72,0.8565561771392822
2A,2A_20260522_174029_Baseline,slot_f1/dev,73,0.8584850430488586
2A,2A_20260522_174029_Baseline,slot_f1/dev,74,0.8589029312133789
2A,2A_20260522_174029_Baseline,intent_acc/dev,0,0.736947774887085
2A,2A_20260522_174029_Baseline,intent_acc/dev,1,0.736947774887085
2A,2A_20260522_174029_Baseline,intent_acc/dev,2,0.736947774887085
2A,2A_20260522_174029_Baseline,intent_acc/dev,3,0.736947774887085
2A,2A_20260522_174029_Baseline,intent_acc/dev,4,0.736947774887085
2A,2A_20260522_174029_Baseline,intent_acc/dev,5,0.736947774887085
2A,2A_20260522_174029_Baseline,intent_acc/dev,6,0.736947774887085
2A,2A_20260522_174029_Baseline,intent_acc/dev,7,0.736947774887085
2A,2A_20260522_174029_Baseline,intent_acc/dev,8,0.7570281028747559
2A,2A_20260522_174029_Baseline,intent_acc/dev,9,0.7771084308624268
2A,2A_20260522_174029_Baseline,intent_acc/dev,10,0.7791164517402649
2A,2A_20260522_174029_Baseline,intent_acc/dev,11,0.7971887588500977
2A,2A_20260522_174029_Baseline,intent_acc/dev,12,0.7851405739784241
2A,2A_20260522_174029_Baseline,intent_acc/dev,13,0.8032128810882568
2A,2A_20260522_174029_Baseline,intent_acc/dev,14,0.7891566157341003
2A,2A_20260522_174029_Baseline,intent_acc/dev,15,0.805220901966095
2A,2A_20260522_174029_Baseline,intent_acc/dev,16,0.8172690868377686
2A,2A_20260522_174029_Baseline,intent_acc/dev,17,0.8152610659599304
2A,2A_20260522_174029_Baseline,intent_acc/dev,18,0.8192771077156067
2A,2A_20260522_174029_Baseline,intent_acc/dev,19,0.823293149471283
2A,2A_20260522_174029_Baseline,intent_acc/dev,20,0.8253012299537659
2A,2A_20260522_174029_Baseline,intent_acc/dev,21,0.8333333134651184
2A,2A_20260522_174029_Baseline,intent_acc/dev,22,0.8353413939476013
2A,2A_20260522_174029_Baseline,intent_acc/dev,23,0.8353413939476013
2A,2A_20260522_174029_Baseline,intent_acc/dev,24,0.8514056205749512
2A,2A_20260522_174029_Baseline,intent_acc/dev,25,0.8514056205749512
2A,2A_20260522_174029_Baseline,intent_acc/dev,26,0.8534136414527893
2A,2A_20260522_174029_Baseline,intent_acc/dev,27,0.8714859485626221
2A,2A_20260522_174029_Baseline,intent_acc/dev,28,0.8574297428131104
2A,2A_20260522_174029_Baseline,intent_acc/dev,29,0.8634538054466248
2A,2A_20260522_174029_Baseline,intent_acc/dev,30,0.8634538054466248
2A,2A_20260522_174029_Baseline,intent_acc/dev,31,0.8734939694404602
2A,2A_20260522_174029_Baseline,intent_acc/dev,32,0.8654618263244629
2A,2A_20260522_174029_Baseline,intent_acc/dev,33,0.8775100111961365
2A,2A_20260522_174029_Baseline,intent_acc/dev,34,0.8775100111961365
2A,2A_20260522_174029_Baseline,intent_acc/dev,35,0.8775100111961365
2A,2A_20260522_174029_Baseline,intent_acc/dev,36,0.8815261125564575
2A,2A_20260522_174029_Baseline,intent_acc/dev,37,0.8895582556724548
2A,2A_20260522_174029_Baseline,intent_acc/dev,38,0.8895582556724548
2A,2A_20260522_174029_Baseline,intent_acc/dev,39,0.8935742974281311
2A,2A_20260522_174029_Baseline,intent_acc/dev,40,0.8895582556724548
2A,2A_20260522_174029_Baseline,intent_acc/dev,41,0.8955823183059692
2A,2A_20260522_174029_Baseline,intent_acc/dev,42,0.8895582556724548
2A,2A_20260522_174029_Baseline,intent_acc/dev,43,0.8995984196662903
2A,2A_20260522_174029_Baseline,intent_acc/dev,44,0.9016064405441284
2A,2A_20260522_174029_Baseline,intent_acc/dev,45,0.9016064405441284
2A,2A_20260522_174029_Baseline,intent_acc/dev,46,0.9016064405441284
2A,2A_20260522_174029_Baseline,intent_acc/dev,47,0.9016064405441284
2A,2A_20260522_174029_Baseline,intent_acc/dev,48,0.8995984196662903
2A,2A_20260522_174029_Baseline,intent_acc/dev,49,0.9096385836601257
2A,2A_20260522_174029_Baseline,intent_acc/dev,50,0.9096385836601257
2A,2A_20260522_174029_Baseline,intent_acc/dev,51,0.9096385836601257
2A,2A_20260522_174029_Baseline,intent_acc/dev,52,0.9176706671714783
2A,2A_20260522_174029_Baseline,intent_acc/dev,53,0.9116466045379639
2A,2A_20260522_174029_Baseline,intent_acc/dev,54,0.9156626462936401
2A,2A_20260522_174029_Baseline,intent_acc/dev,55,0.913654625415802
2A,2A_20260522_174029_Baseline,intent_acc/dev,56,0.9196786880493164
2A,2A_20260522_174029_Baseline,intent_acc/dev,57,0.9176706671714783
2A,2A_20260522_174029_Baseline,intent_acc/dev,58,0.913654625415802
2A,2A_20260522_174029_Baseline,intent_acc/dev,59,0.9257028102874756
2A,2A_20260522_174029_Baseline,intent_acc/dev,60,0.9196786880493164
2A,2A_20260522_174029_Baseline,intent_acc/dev,61,0.9257028102874756
2A,2A_20260522_174029_Baseline,intent_acc/dev,62,0.9257028102874756
2A,2A_20260522_174029_Baseline,intent_acc/dev,63,0.9317269325256348
2A,2A_20260522_174029_Baseline,intent_acc/dev,64,0.9297188520431519
2A,2A_20260522_174029_Baseline,intent_acc/dev,65,0.9277108311653137
2A,2A_20260522_174029_Baseline,intent_acc/dev,66,0.9277108311653137
2A,2A_20260522_174029_Baseline,intent_acc/dev,67,0.935742974281311
2A,2A_20260522_174029_Baseline,intent_acc/dev,68,0.9337349534034729
2A,2A_20260522_174029_Baseline,intent_acc/dev,69,0.9277108311653137
2A,2A_20260522_174029_Baseline,intent_acc/dev,70,0.9337349534034729
2A,2A_20260522_174029_Baseline,intent_acc/dev,71,0.9337349534034729
2A,2A_20260522_174029_Baseline,intent_acc/dev,72,0.9397590160369873
2A,2A_20260522_174029_Baseline,intent_acc/dev,73,0.9377509951591492
2A,2A_20260522_174029_Baseline,intent_acc/dev,74,0.9417670965194702
2A,2A_20260530_184035_Bigger_d_model,slot_f1/test,0,0.0
2A,2A_20260530_184035_Bigger_d_model,slot_f1/test,5,0.49069681763648987
2A,2A_20260530_184035_Bigger_d_model,slot_f1/test,10,0.7029703259468079
2A,2A_20260530_184035_Bigger_d_model,slot_f1/test,15,0.776640772819519
2A,2A_20260530_184035_Bigger_d_model,slot_f1/test,20,0.8017497658729553
2A,2A_20260530_184035_Bigger_d_model,slot_f1/test,25,0.8312829732894897
2A,2A_20260530_184035_Bigger_d_model,slot_f1/test,30,0.856789231300354
2A,2A_20260530_184035_Bigger_d_model,slot_f1/test,35,0.8646945357322693
2A,2A_20260530_184035_Bigger_d_model,slot_f1/test,40,0.8684210777282715
2A,2A_20260530_184035_Bigger_d_model,slot_f1/test,45,0.8690807819366455
2A,2A_20260530_184035_Bigger_d_model,slot_f1/test,50,0.8742557168006897
2A,2A_20260530_184035_Bigger_d_model,slot_f1/test,55,0.8740171194076538
2A,2A_20260530_184035_Bigger_d_model,slot_f1/test,60,0.8777933120727539
2A,2A_20260530_184035_Bigger_d_model,slot_f1/test,65,0.8835088014602661
2A,2A_20260530_184035_Bigger_d_model,slot_f1/test,70,0.8767123222351074
2A,2A_20260530_184035_Bigger_d_model,slot_f1/test,75,0.8829302191734314
2A,2A_20260530_184035_Bigger_d_model,slot_f1/test,100,0.883394718170166
2A,2A_20260530_184035_Bigger_d_model,intent_acc/test,0,0.707726776599884
2A,2A_20260530_184035_Bigger_d_model,intent_acc/test,5,0.7513997554779053
2A,2A_20260530_184035_Bigger_d_model,intent_acc/test,10,0.8185890316963196
2A,2A_20260530_184035_Bigger_d_model,intent_acc/test,15,0.8488242030143738
2A,2A_20260530_184035_Bigger_d_model,intent_acc/test,20,0.8600224256515503
2A,2A_20260530_184035_Bigger_d_model,intent_acc/test,25,0.8734602332115173
2A,2A_20260530_184035_Bigger_d_model,intent_acc/test,30,0.8857782483100891
2A,2A_20260530_184035_Bigger_d_model,intent_acc/test,35,0.8992161154747009
2A,2A_20260530_184035_Bigger_d_model,intent_acc/test,40,0.9025756120681763
2A,2A_20260530_184035_Bigger_d_model,intent_acc/test,45,0.9059350490570068
2A,2A_20260530_184035_Bigger_d_model,intent_acc/test,50,0.9160134196281433
2A,2A_20260530_184035_Bigger_d_model,intent_acc/test,55,0.9126539826393127
2A,2A_20260530_184035_Bigger_d_model,intent_acc/test,60,0.9182530641555786
2A,2A_20260530_184035_Bigger_d_model,intent_acc/test,65,0.9182530641555786
2A,2A_20260530_184035_Bigger_d_model,intent_acc/test,70,0.9260918498039246
2A,2A_20260530_184035_Bigger_d_model,intent_acc/test,75,0.9249719977378845
2A,2A_20260530_184035_Bigger_d_model,intent_acc/test,100,0.9249719977378845
2A,2A_20260530_184035_Bigger_d_model,loss/train,0,5.99472188949585
2A,2A_20260530_184035_Bigger_d_model,loss/train,1,2.976066827774048
2A,2A_20260530_184035_Bigger_d_model,loss/train,2,2.611715793609619
2A,2A_20260530_184035_Bigger_d_model,loss/train,3,2.2025880813598633
2A,2A_20260530_184035_Bigger_d_model,loss/train,4,1.8794615268707275
2A,2A_20260530_184035_Bigger_d_model,loss/train,5,1.6815531253814697
2A,2A_20260530_184035_Bigger_d_model,loss/train,6,1.5360060930252075
2A,2A_20260530_184035_Bigger_d_model,loss/train,7,1.3961037397384644
2A,2A_20260530_184035_Bigger_d_model,loss/train,8,1.2285186052322388
2A,2A_20260530_184035_Bigger_d_model,loss/train,9,1.0994815826416016
2A,2A_20260530_184035_Bigger_d_model,loss/train,10,0.9762908816337585
2A,2A_20260530_184035_Bigger_d_model,loss/train,11,0.861747682094574
2A,2A_20260530_184035_Bigger_d_model,loss/train,12,0.7719427347183228
2A,2A_20260530_184035_Bigger_d_model,loss/train,13,0.7027478814125061
2A,2A_20260530_184035_Bigger_d_model,loss/train,14,0.6380805373191833
2A,2A_20260530_184035_Bigger_d_model,loss/train,15,0.5881654024124146
2A,2A_20260530_184035_Bigger_d_model,loss/train,16,0.5631332397460938
2A,2A_20260530_184035_Bigger_d_model,loss/train,17,0.5134598016738892
2A,2A_20260530_184035_Bigger_d_model,loss/train,18,0.4631194472312927
2A,2A_20260530_184035_Bigger_d_model,loss/train,19,0.43288782238960266
2A,2A_20260530_184035_Bigger_d_model,loss/train,20,0.39628922939300537
2A,2A_20260530_184035_Bigger_d_model,loss/train,21,0.381003737449646
2A,2A_20260530_184035_Bigger_d_model,loss/train,22,0.353132426738739
2A,2A_20260530_184035_Bigger_d_model,loss/train,23,0.3354856073856354
2A,2A_20260530_184035_Bigger_d_model,loss/train,24,0.31132668256759644
2A,2A_20260530_184035_Bigger_d_model,loss/train,25,0.29085904359817505
2A,2A_20260530_184035_Bigger_d_model,loss/train,26,0.27695032954216003
2A,2A_20260530_184035_Bigger_d_model,loss/train,27,0.2570135295391083
2A,2A_20260530_184035_Bigger_d_model,loss/train,28,0.2502429187297821
2A,2A_20260530_184035_Bigger_d_model,loss/train,29,0.2367175668478012
2A,2A_20260530_184035_Bigger_d_model,loss/train,30,0.2296442687511444
2A,2A_20260530_184035_Bigger_d_model,loss/train,31,0.2127368152141571
2A,2A_20260530_184035_Bigger_d_model,loss/train,32,0.19768312573432922
2A,2A_20260530_184035_Bigger_d_model,loss/train,33,0.18743883073329926
2A,2A_20260530_184035_Bigger_d_model,loss/train,34,0.17976899445056915
2A,2A_20260530_184035_Bigger_d_model,loss/train,35,0.168258398771286
2A,2A_20260530_184035_Bigger_d_model,loss/train,36,0.15801294147968292
2A,2A_20260530_184035_Bigger_d_model,loss/train,37,0.15209828317165375
2A,2A_20260530_184035_Bigger_d_model,loss/train,38,0.14785708487033844
2A,2A_20260530_184035_Bigger_d_model,loss/train,39,0.14176496863365173
2A,2A_20260530_184035_Bigger_d_model,loss/train,40,0.14064884185791016
2A,2A_20260530_184035_Bigger_d_model,loss/train,41,0.12778550386428833
2A,2A_20260530_184035_Bigger_d_model,loss/train,42,0.1182943731546402
2A,2A_20260530_184035_Bigger_d_model,loss/train,43,0.11413120478391647
2A,2A_20260530_184035_Bigger_d_model,loss/train,44,0.10859129577875137
2A,2A_20260530_184035_Bigger_d_model,loss/train,45,0.1054823100566864
2A,2A_20260530_184035_Bigger_d_model,loss/train,46,0.10024318099021912
2A,2A_20260530_184035_Bigger_d_model,loss/train,47,0.09481652081012726
2A,2A_20260530_184035_Bigger_d_model,loss/train,48,0.09250988811254501
2A,2A_20260530_184035_Bigger_d_model,loss/train,49,0.08645598590373993
2A,2A_20260530_184035_Bigger_d_model,loss/train,50,0.08141643553972244
2A,2A_20260530_184035_Bigger_d_model,loss/train,51,0.07886654883623123
2A,2A_20260530_184035_Bigger_d_model,loss/train,52,0.07754483073949814
2A,2A_20260530_184035_Bigger_d_model,loss/train,53,0.07409844547510147
2A,2A_20260530_184035_Bigger_d_model,loss/train,54,0.08224059641361237
2A,2A_20260530_184035_Bigger_d_model,loss/train,55,0.08314400911331177
2A,2A_20260530_184035_Bigger_d_model,loss/train,56,0.08297408372163773
2A,2A_20260530_184035_Bigger_d_model,loss/train,57,0.07742051780223846
2A,2A_20260530_184035_Bigger_d_model,loss/train,58,0.06967112421989441
2A,2A_20260530_184035_Bigger_d_model,loss/train,59,0.06064058840274811
2A,2A_20260530_184035_Bigger_d_model,loss/train,60,0.057474493980407715
2A,2A_20260530_184035_Bigger_d_model,loss/train,61,0.055445726960897446
2A,2A_20260530_184035_Bigger_d_model,loss/train,62,0.05545951798558235
2A,2A_20260530_184035_Bigger_d_model,loss/train,63,0.051929473876953125
2A,2A_20260530_184035_Bigger_d_model,loss/train,64,0.04986734315752983
2A,2A_20260530_184035_Bigger_d_model,loss/train,65,0.048495855182409286
2A,2A_20260530_184035_Bigger_d_model,loss/train,66,0.04732494056224823
2A,2A_20260530_184035_Bigger_d_model,loss/train,67,0.048193465918302536
2A,2A_20260530_184035_Bigger_d_model,loss/train,68,0.058509711176157
2A,2A_20260530_184035_Bigger_d_model,loss/train,69,0.060392796993255615
2A,2A_20260530_184035_Bigger_d_model,loss/train,70,0.06559247523546219
2A,2A_20260530_184035_Bigger_d_model,loss/train,71,0.05183013156056404
2A,2A_20260530_184035_Bigger_d_model,loss/train,72,0.044371720403432846
2A,2A_20260530_184035_Bigger_d_model,loss/train,73,0.042275991290807724
2A,2A_20260530_184035_Bigger_d_model,loss/train,74,0.039640188217163086
2A,2A_20260530_184035_Bigger_d_model,loss/train,75,0.037673283368349075
2A,2A_20260530_184035_Bigger_d_model,loss/train,76,0.036852337419986725
2A,2A_20260530_184035_Bigger_d_model,loss/train,77,0.03526056185364723
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,0,0.0
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,1,0.0023515578359365463
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,2,0.23030860722064972
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,3,0.3919597864151001
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,4,0.46292275190353394
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,5,0.5463855266571045
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,6,0.5728732943534851
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,7,0.5956699848175049
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,8,0.6280023455619812
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,9,0.6754462718963623
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,10,0.7318354249000549
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,11,0.7677891850471497
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,12,0.7882179617881775
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,13,0.8007034063339233
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,14,0.812078595161438
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,15,0.8202115297317505
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,16,0.8261507153511047
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,17,0.8309859037399292
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,18,0.832645833492279
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,19,0.8414525985717773
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,20,0.8443922400474548
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,21,0.8465143442153931
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,22,0.8526037335395813
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,23,0.8552979230880737
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,24,0.8587371706962585
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,25,0.8700000047683716
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,26,0.8738606572151184
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,27,0.8771311044692993
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,28,0.8827505111694336
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,29,0.8820422291755676
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,30,0.8899380564689636
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,31,0.8877820372581482
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,32,0.8906478881835938
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,33,0.8938547372817993
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,34,0.8916299343109131
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,35,0.8923438191413879
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,36,0.8957415819168091
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,37,0.8963289260864258
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,38,0.8948755264282227
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,39,0.8958455324172974
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,40,0.899324893951416
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,41,0.9031498432159424
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,42,0.9007633328437805
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,43,0.9054054021835327
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,44,0.9095182418823242
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,45,0.9073857069015503
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,46,0.9081333875656128
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,47,0.9097832441329956
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,48,0.9177718758583069
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,49,0.9127240777015686
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,50,0.9204111695289612
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,51,0.917965292930603
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,52,0.9237562417984009
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,53,0.9214474558830261
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,54,0.9232127070426941
2A,2A_20260530_184035_Bigger_d_model,slot_f1/dev,55,0.920187771320343
